Unnamed: 0,date,BW,BY,BE,BB,HB,HH,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH
3506,2024-10-22,False,False,True,True,False,True,False,True,False,True,True,True,False,False,True,False
3507,2024-10-23,False,False,True,True,False,True,False,True,False,True,True,True,False,False,True,False
3508,2024-10-24,False,False,True,True,False,True,False,True,False,True,True,True,False,False,True,False
3509,2024-10-25,False,False,True,True,False,True,False,True,False,True,True,True,False,False,True,False
3510,2024-10-26,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False
3511,2024-10-27,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
3512,2024-11-01,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True,False
3513,2024-11-02,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
3514,2024-02-01,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3515,2024-02-02,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3516,2024-03-18,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3517,2024-03-19,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3518,2024-03-20,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3519,2024-03-21,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3520,2024-03-22,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3521,2024-06-24,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3522,2024-06-25,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3523,2024-06-26,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3524,2024-06-27,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3525,2024-06-28,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3526,2024-06-29,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3527,2024-06-30,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3528,2024-07-01,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3529,2024-07-02,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3530,2024-07-03,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3531,2024-07-04,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3532,2024-07-05,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3533,2024-07-06,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3534,2024-07-07,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3535,2024-07-08,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True
3536,2024-07-09,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True
3537,2024-07-10,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True
3538,2024-07-11,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True
3539,2024-07-12,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True
3540,2024-07-13,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True
3541,2024-07-14,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True
3542,2024-07-15,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,True
3543,2024-07-16,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,True
3544,2024-07-17,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,True
3545,2024-10-05,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
3546,2024-10-06,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
3547,2024-10-07,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3548,2024-10-08,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3549,2024-10-09,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3550,2024-10-10,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3551,2024-10-11,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3552,2024-10-12,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True
3553,2024-10-13,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
3554,2024-10-14,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False
3555,2024-10-15,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False
3556,2024-10-16,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False
3557,2024-10-17,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False
3558,2024-10-18,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False
3559,2024-10-19,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False
3560,2024-12-20,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3561,2024-12-21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3562,2024-12-22,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3563,2024-04-07,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3564,2024-04-08,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3565,2024-04-09,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3566,2024-04-10,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3567,2024-04-11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3568,2024-04-12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3569,2024-04-13,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3570,2024-02-11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3571,2024-05-17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3572,2024-05-18,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3573,2024-05-19,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3574,2024-05-20,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3575,2025-01-05,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
3576,2025-01-06,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
3577,2024-10-20,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
3578,2025-01-07,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3579,2025-01-08,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3580,2024-02-17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3581,2024-02-18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3582,2024-02-19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3583,2024-02-20,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3584,2024-02-21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3585,2024-02-22,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3586,2024-02-23,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3587,2024-06-20,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3588,2024-06-21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3589,2024-06-22,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3590,2024-06-23,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3591,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
3592,2024-10-01,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
3593,2024-10-02,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
3594,2024-10-03,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
3595,2024-04-14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3596,2024-04-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3597,2024-04-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3598,2024-04-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3599,2024-04-18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3600,2024-04-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
